,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
137821,530,1,20000,Marge Simpson,OUTDOOR MALL,Our first anniversary.
137822,530,2,23000,Homer Simpson,OUTDOOR MALL,"And we're more in love than ever. In your face, people who said it wouldn't last a year!"
137823,530,3,28000,Grampa Simpson,OUTDOOR MALL,I stand by my wedding toast!
137824,530,4,30000,Marge Simpson,OUTDOOR MALL,"Let's just enjoy our happiness, Homie. Accidental motherhood is the greatest thing that can happen to a woman. And I think Bart's finally outgrown his misbehavior."
137827,530,7,48000,Homer Simpson,OUTDOOR MALL,Better clean that off.
137828,530,8,54000,Homer Simpson,OUTDOOR MALL,"You have a great day, ma'am."
137829,530,9,58000,Marge Simpson,OUTDOOR MALL,Wish I could get a little of that attention.
137831,530,11,65000,Ned Flanders,OUTDOOR MALL,"Hey, Simpsons! Don't mean to be a pesto, but I'll be happy to watch your scampy shrimp."
137799,530,12,69000,Homer Simpson,OUTDOOR MALL,"Aww... thanks, Flanders. Gotta warn ya, he doesn't talk much."
137800,530,13,73000,1-Year-Old Bart,OUTDOOR MALL,Daddy!
137832,530,14,74000,Homer Simpson,OUTDOOR MALL,He's not your daddy.
137833,530,15,76000,1-Year-Old Bart,OUTDOOR MALL,Nice Daddy. Moustache Daddy. Good Daddy no-yell.
137834,530,16,81000,1-Year-Old Bart,OUTDOOR MALL,Fat daddy smell like beer!
137835,530,17,83000,Homer Simpson,OUTDOOR MALL,I'll teach you to speak in complete sentences.
137836,530,18,87000,Homer Simpson,OUTDOOR MALL,"But first, m'lady, let me escort you to Heaven -- the fancy Swiss chocolate store on level three!"
137837,530,19,94000,Marge Simpson,OUTDOOR MALL,"Homer, you're the anchor store of my heart!"
137838,530,20,98000,Homer Simpson,OUTDOOR MALL,"Just call me Borders Books, 'cause I'll always be here."
137839,530,21,113000,1-Year-Old Nelson,OUTDOOR MALL,Haw haw!
137840,530,22,115000,Mrs. Muntz,OUTDOOR MALL,His first word!
137841,530,23,133000,Marge Simpson,OUTDOOR MALL,"Oh Homie, what a wonderful anniversary!"
137842,530,24,137000,Homer Simpson,OUTDOOR MALL,"Yep, we've got something money can't buy - love on a train. And I promise each anniversary will be better and better..."
137844,530,26,148000,Squeaky-Voiced Teen,OUTDOOR MALL,They have to get off and get back on.
137845,530,27,150000,Supervisor,OUTDOOR MALL,Sometimes you have to say to hell with rules.
137847,530,29,157000,Homer Simpson,THE SAME MALL,But somehow our anniversaries didn't get better than that first one on the train.
137848,530,30,162000,Lisa Simpson,THE SAME MALL,Wait... you named me after a train?
137849,530,31,166000,Homer Simpson,THE SAME MALL,"Yeah, just like we did with Bart. Anyway, this year I'm gonna recreate our magical first anniversary, ending with a romantic ride on that..."
137850,530,32,168000,Homer Simpson,THE SAME MALL,Why are you taking away the train?
137851,530,33,178000,Worker,THE SAME MALL,I'm afraid no one rides it anymore despite millions in government subsidies. So we're replacing it with something that makes money and sends people to the food court.
137852,530,34,187000,Hippie-looking Guy,THE SAME MALL,"Step right up! Medical marijuana! You got nausea, my friend? Everyone's got nausea!"
137853,530,35,193000,Hippie-looking Guy,THE SAME MALL,"And what is your malady, my son?"
137854,530,36,195000,Otto Mann,THE SAME MALL,"Uh... I had one, but I forgot it."
137855,530,37,198000,Hippie-looking Guy,THE SAME MALL,Memory loss! Could be a brain tumor! Take this and go see Fantasia!
137856,530,38,205000,Homer Simpson,THE SAME MALL,"Kids, I've only had three great ideas: marrying your mother, using a hot dog as a straw, and this romantic train ride anniversary. Sir, I need this train!"
137857,530,39,216000,Worker,THE SAME MALL,"Take it home, it's yours."
137859,530,40,218000,Lisa Simpson,THE SAME MALL,Are you sure mom is really gonna want a rusted-out kiddy train?
137860,530,41,221000,Homer Simpson,THE SAME MALL,She won't see it like this. I'll make this train look as beautiful as it did when this mall was young.
137861,530,42,227000,Lisa Simpson,THE SAME MALL,"Aww, Dad, I just got a little twinge in my heart."
137862,530,43,230000,Otto Mann,THE SAME MALL,Try this.
137863,530,44,231000,Homer Simpson,THE SAME MALL,You stay away from my kids unless you're driving them to school!
137864,530,45,234000,Otto Mann,THE SAME MALL,So I'm not babysitting tomorrow night?
137865,530,46,237000,Homer Simpson,THE SAME MALL,"Oh, we're still on for tomorrow night."
137867,530,48,242000,Lisa Simpson,Street,Dad! Do we have to ride like this?
137868,530,49,245000,Homer Simpson,Street,"Hey, what could be cooler than a choo-choo with lollipops on it?"
137869,530,50,248000,Jimbo Jones,Street,Hey babies! Where you goin' in your baby train? Babytown?
137871,530,52,254000,Homer Simpson,Street,"Shake it off kids, they're just jealous!"
137872,530,53,257000,Kearney Zzyzwicz,Street,Hey Lardo! Where're you goin' in your Lardo car? Lardville?
137873,530,54,261000,Homer Simpson,Street,There's no such place!
137875,530,56,265000,Marge Simpson,Simpson Home,"Okay, I've entered my billing address... expiration date... and charged!"
137876,530,57,271000,Patty Bouvier,Simpson Home,"We're back from ""Baby Beethovens."""
137877,530,58,271000,Patty Bouvier,Simpson Home,"That's Mozart, dummy."
137878,530,59,279000,Marge Simpson,Simpson Home,"Well, thanks for watching Maggie. I just ordered Homer's anniversary gift."
137879,530,60,283000,Patty Bouvier,Simpson Home,Must be tough.
137880,530,61,285000,Selma Bouvier,Simpson Home,"Yeah, what size cufflinks do you get an elephant?"
137881,530,62,287000,Marge Simpson,Simpson Home,"Well in the first place, the elephant's cufflinks would be the same size. It's the cuffs that would be bigger. As for Homer, I'm getting him a case of his favorite snack cakes, Dolly Madison."
137882,530,63,298000,Selma Bouvier,Simpson Home,Marge -- this isn't Dolly Madison. It's Sassy Madison.
137883,530,64,303000,Marge Simpson,Simpson Home,"Trust me, Homer doesn't care where the cupcakes come from."
137884,530,65,306000,Patty Bouvier,Simpson Home,Sassy Madison is a dating site...for married people who are tired of the same old dessert.
137886,530,67,316000,Patty Bouvier,Simpson Home,Check out their webvertisement.
137887,530,68,322000,Female Singer,Simpson Home,KELLY WAS AT THE END OF HER WITS / HER HUSBAND WAS TRULY THE PITS
137888,530,69,329000,Female Singer,Simpson Home,HER RELATIONSHIP SPOUSAL / HAD ZERO AROUSAL
137889,530,70,334000,Female Singer,Simpson Home,THEN SHE WATCHED THIS COMMERCIAL / AND FOUND HERSELF HERSCHEL...
137890,530,71,339000,Female Singer,Simpson Home,THANKS TO SASSY MADISON DOT COM!
137891,530,72,343000,SMOOTH ANNOUNCER,Simpson Home,Sassy Madison dot com. It's not cheating if you don't know the person well.
137892,530,73,347000,Marge Simpson,Simpson Home,I just put all my personal information on their website!
137893,530,74,350000,Selma Bouvier,Simpson Home,So now you're gonna get hit on by every loser in town.
137894,530,75,353000,Patty Bouvier,Simpson Home,And this town's got losers like Mexico has headless corpses.
137895,530,76,359000,Marge Simpson,Simpson Home,So many unhappy men. How sad.
137896,530,77,363000,Selma Bouvier,Simpson Home,You've got a lot of fish wriggling in that net. Maybe I should get married so I can date these guys.
137897,530,78,368000,Marge Simpson,Simpson Home,"Selma, cheating is a sin. As much a sin as not replying to an instant message. So, if you'll excuse me, I've got a lot of sleazy gentlemen to let down gently!"
137898,530,79,380000,Patty Bouvier,Simpson Home,Are you watching the commercial again?
137899,530,80,382000,Marge Simpson,Simpson Home,I'm a fan of animation.
137901,530,82,384000,Rev. Timothy Lovejoy,Back Room of Moe's,"Oh Lord, may thy couplings stay forever locked, and may thy dead man switch never be used."
137902,530,83,392000,Moe Szyslak,Back Room of Moe's,Amen.
137903,530,84,393000,Carl Carlson,Back Room of Moe's,"All right, guys, let's get this train fixed up for Homer's anniversary!"
137904,530,85,396000,Moe Szyslak,Back Room of Moe's,But first... start your power tools!
137906,530,87,407000,Marge Simpson,Simpson Home,One more to go and I'm done.
137907,530,88,409000,Marge Simpson,Simpson Home,"""Dear 'Horny in Haverbrook,' sorry, I am not interested in cheating on my wonderful husband, who is described in the attached PDF. Say hello to my trash folder, Marge Simpson."""
137908,530,89,420000,Marge Simpson,Simpson Home,"Hi, Homie! A crazy thing happened when I was ordering your anniversary gift."
148606,530,90,429000,Homer's Brain,Simpson Home,Don't blow the surprise. Pretend you forgot.
137909,530,91,432000,Homer Simpson,Simpson Home,Uh... anniversary? That comin' up?
137910,530,92,434000,Marge Simpson,Simpson Home,Yes. And it's a big one. Remember?
137911,530,93,438000,Homer Simpson,Simpson Home,"Marge, I am focused on this like a laser. ""Laser."" That's a funny word. It's just ""loser"" with an ""a."" And speaking of losers, I've lost my train of thought. Oh, and speaking of trains, wait till you see--"
137912,530,94,452000,Homer Simpson,Simpson Home,The surprise is safe! The expression on her face will be priceless!
137914,530,95,457000,Marge Simpson,Simpson Home,He forgot our anniversary again? He remembers the exact number of pork chops in the freezer.
137915,530,96,464000,Homer Simpson,Simpson Home,Currently: zero.
137916,530,97,469000,Marge Simpson,Simpson Home,One of those cyber smoochers wrote me back...
137917,530,98,471000,Ben,Simpson Home,Thanks for your note. You seem way too nice for this site. Why are you here?
137918,530,99,476000,Marge Simpson,Simpson Home,Good question.
137919,530,100,477000,Marge Simpson,Simpson Home,I thought I was buying snack cakes!
137920,530,101,477000,Ben,Simpson Home,"That's so cute. Really, really cute. You are over eighteen, right?"
137921,530,102,485000,Marge Simpson,Simpson Home,"I am, and you seem more interested in my day than my husband!"
137922,530,103,485000,Ben,Simpson Home,"I know what it's like not to be listened to. Please ignore every sensible instinct you have and continue this conversation. And by the way, this is my real voice."
137923,530,104,500000,Homer Simpson,Simpson Home,"Don't worry, Moe. When Marge is asleep, I'll sneak back."
137924,530,105,504000,Moe Szyslak,Simpson Home,"Ooh, good! The strippers are here."
137925,530,106,506000,Moe Szyslak,Simpson Home,"Oh, yeah, oh, yeah! That is all comin' off!"
137927,530,108,513000,Marge Simpson,Simpson Home,Tell me more.
137928,530,109,513000,Marge Simpson,Simpson Home,"Homie, I bet you're wondering why I stayed on the computer until four a.m."
137929,530,110,526000,Homer Simpson,Simpson Home,"Hey, those Yelp reviews don't write themselves. Did you know a well-placed one star can destroy a mom and pop hardware in nothing flat?"
137930,530,111,533000,Marge Simpson,Simpson Home,"Listen, I want us to be honest with each other."
148607,530,112,536000,Homer's Brain,Simpson Home,"Uh-oh. If you're honest, you'll have to tell her about the train!"
137941,530,113,540000,Homer's Thoughts,Simpson Home,What train?
148608,530,114,541000,Homer's Brain,Simpson Home,How stupid are you?
137931,530,115,543000,HOMER THOUGHTS,Simpson Home,"Thinking is your department, jerk! That's what I pay you in beer for!"
148609,530,116,547000,Homer's Brain,Simpson Home,Just for that I'm not going to help you.
137932,530,117,549000,HOMER THOUGHTS,Simpson Home,What? Where're your going? I--
137933,530,118,552000,Homer Simpson,Simpson Home,"Um, Marge, I have to go."
137934,530,119,553000,Marge Simpson,Simpson Home,What? Now? Why?
137937,530,122,566000,Marge Simpson,Supermarket,He's writing me again! Better put a stop to this.
137938,530,123,571000,Marge Simpson,Supermarket,"Is that him, getting the text?"
137939,530,124,576000,Marge Simpson,Supermarket,He's in the market! We might've squeezed the same tomatoes!
137940,530,125,580000,Ben,Supermarket,Are you Marge?
137858,530,126,582000,Marge Simpson,Supermarket,"Oooohhh, I'm going to Hell!"
137942,530,127,584000,Ben,Supermarket,"I'm sorry, I didn't even know you were here. What a crazy coincidence that you buy food too."
137943,530,128,588000,Marge Simpson,Supermarket,"Gee, I thought you'd be some kind of creep. But you're actually a perfectly normal-looking--"
137944,530,129,594000,Ben,Supermarket,"Whoa! ""A"" is for ""apple,"" right?"
137945,530,130,598000,Ben,Supermarket,O-kay. I'll just be going.
137946,530,131,600000,Marge Simpson,Supermarket,"Wait, wait, wait! Let me get the stain out. But not here..."
137947,530,132,606000,Marge Simpson,Supermarket,I know a place where no one in town will see us.
137948,530,133,613000,Marge Simpson,Supermarket,There you go. Good as new.
137949,530,134,616000,Ben,Supermarket,"Now, let me at least buy you a coffee, or dare I say... a Danish?"
137950,530,135,620000,Marge Simpson,Supermarket,No Danishes!
137951,530,136,621000,Ben,Supermarket,"Sorry, I go to pastry way too fast."
137952,530,137,624000,Marge Simpson,Supermarket,I want to be very clear. I'm a happily married woman. Going on ten years. The aluminum anniversary! Nothing turns leftovers into swans like aluminum!
137953,530,138,635000,Marge Simpson,Supermarket,"What the heck am I saying? Homer's probably at that bar right now, getting hammered."
137955,530,140,642000,Homer Simpson,Back Room of Moe's,All worth it for Marge!
137957,530,142,644000,Ben,Supermarket Coffee Shop,"Marge, you are terrific. I am so glad I reset my distance filter from fifteen to twenty-five miles."
137959,530,144,649000,Ben,Supermarket Coffee Shop,Your Homer is the luckiest man on earth.
137960,530,145,653000,Marge Simpson,Supermarket Coffee Shop,"Well, he keeps falling down a cliff and living, so I guess that's true."
137961,530,146,657000,Ben,Supermarket Coffee Shop,"The only time my wife and I talk is when I apologize. ""Life's an infernal muddle,"" as Mr. Drake says on ""Upton Rectory."""
137962,530,147,664000,Marge Simpson,Supermarket Coffee Shop,"Ooh, I love that show!"
137963,530,148,667000,Ben,Supermarket Coffee Shop,"Isn't it great? Finally, a reason to watch TV on Sundays."
137964,530,149,670000,Marge Simpson,Supermarket Coffee Shop,"Such great characters, like Buxton the scheming larder-keep. Why can't Lady Cavendish see he's pilfering the aspic?"
137965,530,150,681000,Ben,Supermarket Coffee Shop,"Uh, does, does Homer watch?"
137966,530,151,682000,Marge Simpson,Supermarket Coffee Shop,He says shows set during World War One are too sad. Particularly how everyone's always climbing stairs.
137967,530,152,688000,Ben,Supermarket Coffee Shop,"You are watching the season finale this week, right?"
137968,530,153,691000,Marge Simpson,Supermarket Coffee Shop,"Yeah. Alone, I'm sure."
137969,530,154,693000,Ben,Supermarket Coffee Shop,"Well, we could... live blog it."
137913,530,155,696000,Marge Simpson,Supermarket Coffee Shop,"Save that sugar for your coffee, Bub."
137970,530,157,702000,Homer Simpson,Simpson Home,I'VE BEEN WORKIN' ON THE RAILROAD...
