,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
51911,218,1,86000,Teachers,Springfield Elementary School,WEEE'RE PROUD TO BE TEACHERS / KNOWLEDGE IS OUR GAME / BUT WE'D SELL OUR MOTHERS / FOR FIFTEEN MINUTES OF...
51912,218,2,97000,Teachers,Springfield Elementary School,FAME!
51913,218,3,99000,Edna Krabappel-Flanders,Springfield Elementary School,NOT GONNA TEACH FOREVER
51914,218,4,102000,Miss Hoover,Springfield Elementary School,GONNA GIVE SHOWBIZ A TRY...
51915,218,5,104000,Teachers,Springfield Elementary School,TRY!
51916,218,6,105000,Bart Simpson,Springfield Elementary School,"I didn't think it was physically possible, but this both sucks and blows."
51917,218,7,112000,Teachers,Springfield Elementary School,THAT'S FAME!!!
51918,218,8,120000,Seymour Skinner,Springfield Elementary School,Whew. Mercy. Good evening. Our old friend Noah Webster defines laughter as the act or sound of laughing--
51919,218,9,129000,Nelson Muntz,Springfield Elementary School,Haw haw.
51921,218,10,130000,Seymour Skinner,Springfield Elementary School,"Well illustrated, Nelson. And now, fasten your funnybones for Groundskeeper -- oh, or should I say Grinskeeper... No, I'm sorry, Groundskeeper was correct -- Willie!"
51922,218,11,145000,Groundskeeper Willie,Springfield Elementary School,How many of ye hail from the fair city of Edinburgh?
51923,218,12,150000,Groundskeeper Willie,Springfield Elementary School,So have you noticed how North Edinburgh golfers putt like this and South Edinburgh golfers putt like this? Eh?
51924,218,13,163000,Groundskeeper Willie,Springfield Elementary School,"Eh? Oh, I see. Willie's not funny unless he's down on his knees, scoopin' up your little brats' puke!"
51926,218,15,176000,Groundskeeper Willie,Springfield Elementary School,Thank you! You've been great!
51927,218,16,180000,Edna Krabappel-Flanders,Springfield Elementary School,"""YOU GIVE ME FEVER"" ""WHEN YOU TOUCH ME, FEVER WHEN YOU HOLD ME TIGHT"" ""FEVER -- HA!"""
51928,218,17,190000,Bart Simpson,Springfield Elementary School,Kill me.
51929,218,18,190000,Gary Chalmers,Springfield Elementary School,"Well, Seymour, it seems we've put together a baseball team, and I was wondering -- who's on first?"
51930,218,19,200000,Seymour Skinner,Springfield Elementary School,"Yes. Not the pronoun, but rather a player with the unlikely name of ""Who"" is on first."
51931,218,20,205000,Gary Chalmers,Springfield Elementary School,"Yes, well, that's just great, Seymour. We've been out here six seconds, you've already managed to blow the routine."
51932,218,21,210000,Gary Chalmers,Springfield Elementary School,Sexless freak.
51933,218,22,216000,Seymour Skinner,Springfield Elementary School,"Well, seems as though we're just about at the halfway point, so why don't we call it intermission?"
51934,218,23,221000,Seymour Skinner,Springfield Elementary School,"Oh! Don't go too far. If you like cafeteria workers in Beatle wigs with tennis racquet guitars, you won't wanna miss the second half."
51935,218,24,230000,Homer Simpson,Springfield Elementary School,"Oh, no let me out! Let's get outta here!"
51936,218,25,234000,Homer Simpson,Springfield Elementary School,You drive. I eat.
51937,218,26,237000,Lisa Simpson,Springfield Elementary School,"Dad, you were supposed to pay for those snacks."
51938,218,27,239000,Homer Simpson,Springfield Elementary School,I saw Krabappel's butt. I paid.
51939,218,28,245000,Marge Simpson,Springfield Elementary School,"Oopsie. Mm, this could take a minute."
