,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
115225,445,1,19000,Miss Hoover,Springfield Elementary School,"Children, it's time to announce my choice to represent our class at the National Reading Roundup."
148723,445,2,140000,Lisa's Thoughts,Springfield Elementary School,Here it comes.
115226,445,3,142000,Miss Hoover,Springfield Elementary School,My choice is... Hubert Wong!
115227,445,4,146000,Ralph Wiggum,Springfield Elementary School,Hooray for Different-Face!
115228,445,5,148000,Lisa Simpson,Springfield Elementary School,"Congratulations, Hubert. Or should I congratulate your tutor: Amelia, at the Homework Factory! Your victory is tainted! Asterisk! Asterisk!"
115229,445,6,156000,Miss Hoover,Springfield Elementary School,"Lisa, don't take it personally. I barely spent any time on this decision."
115230,445,7,162000,Lisa Simpson,Springfield Elementary School,Asterisk! Asterisk! Asterisk!
115231,445,8,168000,Seymour Skinner,Springfield Elementary School,"Lisa Simpson?! In detention?! My horoscope told me I'd see something interesting today, but I thought that meant the horoscope itself!"
115232,445,9,175000,Lisa Simpson,Springfield Elementary School,Stupid Miss Hoover.
115233,445,10,180000,Bart Simpson,Springfield Elementary School,I heard about your run-in with Hoover. Aren't teachers the worst?
115234,445,11,183000,Lisa Simpson,Springfield Elementary School,I don't want to talk about it.
115235,445,12,184000,Bart Simpson,Springfield Elementary School,"Listen, you're a smart kid. I bet you like ideas."
115236,445,13,188000,Lisa Simpson,Springfield Elementary School,I do.
115237,445,14,189000,Bart Simpson,Springfield Elementary School,"Well, I just had a whopper! What if you got revenge on Krabappel for me, and I got revenge on Hoover for you? Crisscross!"
115238,445,15,198000,Lisa Simpson,Springfield Elementary School,"Interesting. With no obvious motive, no one would suspect us."
115239,445,16,202000,Bart Simpson,Springfield Elementary School,Exactly. Crisscross! Do we have a deal?
115240,445,17,204000,Lisa Simpson,Springfield Elementary School,Thanks... but I'll pass.
115241,445,18,206000,Bart Simpson,Springfield Elementary School,"If I say ""crisscross"" one more time, will that change your mind?"
115242,445,19,206000,Lisa Simpson,Springfield Elementary School,"Listen, you're a persistent fellow, but I--"
115243,445,20,210000,Bart Simpson,Springfield Elementary School,Crisscross!
115244,445,21,210000,Lisa Simpson,Springfield Elementary School,I'm in.
115246,445,23,228000,Lisa Simpson,Springfield Street,"Bart, have you established your alibi?"
115247,445,24,230000,Bart Simpson,Springfield Street,Yep. I'm at the tennis match.
115248,445,25,232000,Lisa Simpson,Springfield Street,And people will remember you were there?
115249,445,26,233000,Bart Simpson,Springfield Street,I'm pretty sure they will.
115251,445,28,244000,Edna Krabappel-Flanders,Edna's Apartment,Hello? Hello? I've been ding-dong-ditched!
115252,445,29,251000,Lisa Simpson,Edna's Apartment,Crisscross.
115254,445,31,255000,Lisa Simpson,Simpson Home,You should've seen the look on Krabappel's face!
115255,445,32,258000,Bart Simpson,Simpson Home,"And you should've seen the look on Hoover's face. In fact, here it is."
115256,445,33,264000,Lisa Simpson,Simpson Home,You killed her?
115257,445,34,266000,Bart Simpson,Simpson Home,Right. Like we agreed.
115258,445,35,267000,Lisa Simpson,Simpson Home,"I never said ""kill!"""
115259,445,36,269000,Bart Simpson,Simpson Home,"Yeah, 'cause you're smart. You don't say ""kill,"" you say ""prank."" Like Mom and Dad say ""snuggle"" when what they really mean is ""let's lock the door and hug."""
115260,445,37,270000,Lisa Simpson,Simpson Home,"Well, I didn't kill Mrs. Krabappel!"
115262,445,38,279000,Bart Simpson,Simpson Home,So all you did was ring her doorbell and run?
115263,445,39,281000,Lisa Simpson,Simpson Home,"Yeah, ding-dong-ditch!"
115264,445,40,283000,Bart Simpson,Simpson Home,"""Ding-dong-ditch"" means you kill her, then you throw that ding-dong into a ditch. Geez, pick up a book."
115265,445,41,290000,Lisa Simpson,Simpson Home,You're a monster!
115266,445,42,291000,Bart Simpson,Simpson Home,"A deal's a deal, little sister. Tomorrow after school, go to her house and t.p. her."
115267,445,43,295000,Lisa Simpson,Simpson Home,That's it? Just t.p. her?
115268,445,44,297000,Bart Simpson,Simpson Home,"Yeah, torture and pulverize her. Then ding-dong-ditch the body and we're even."
115269,445,45,301000,Lisa Simpson,Simpson Home,I think I'm gonna be sick.
115270,445,46,314000,Edna Krabappel-Flanders,Simpson Home,"Oh, Lisa! Come hold this blade so it doesn't slice through my neck."
115271,445,47,320000,Edna Krabappel-Flanders,Simpson Home,Come on! I trust you completely!
115272,445,48,329000,Bart Simpson,Simpson Home,Slice her like a bagel!
115273,445,49,331000,Edna Krabappel-Flanders,Simpson Home,"Ah, got it! Thanks, Lisa. Last thing I want is to be sliced in two -- you know, like a bagel."
115275,445,51,346000,Lisa Simpson,Springfield Elementary School,Bart?!
115276,445,52,347000,Bart Simpson,Springfield Elementary School,I've been waiting for you -- and trying to figure out how girls pee.
115277,445,53,353000,Lisa Simpson,Springfield Elementary School,"Sorry Bart, I couldn't do it! There's got to be another way."
115278,445,54,356000,Lisa Simpson,Springfield Elementary School,"What if I gave you homework help? I won't give you the answers, but I'll give you the tools to find the answers yourself."
115279,445,55,362000,Bart Simpson,Springfield Elementary School,"No dice -- either take care of Krabappel, or Groundskeeper Willie will say he saw you kill Miss Hoover."
115280,445,56,367000,Lisa Simpson,Springfield Elementary School,Why would Willie do that?
115281,445,57,369000,Bart Simpson,Springfield Elementary School,Let's just say... he owes me a favor.
115283,445,59,373000,Groundskeeper Willie,Springfield Elementary School,Crisscross! Like the plaid on me kilt!
115284,445,60,377000,Bart Simpson,Springfield Elementary School,You're not wearin' a kilt.
115285,445,61,378000,Groundskeeper Willie,Springfield Elementary School,Uh-oh.
115286,445,62,379000,Lisa Simpson,Springfield Elementary School,"All right, Bart... I guess I have no choice. I have to kill... you!"
115288,445,64,423000,Kids,Springfield Elementary School,/ Ice cream! /
115289,445,65,435000,Bart Simpson,Springfield Elementary School,"Go ahead, do it. You're no different from me. We're made from the same dinna."
115292,445,66,439000,Lisa Simpson,Springfield Elementary School,"It's pronounced ""D.N.A.,"" you idiot. And we are not the same -- I am not a murderer, and I never will be!"
115293,445,67,450000,Edna Krabappel-Flanders,Springfield Elementary School,"Well done, Lisa!"
115294,445,68,452000,Lisa Simpson,Springfield Elementary School,"It was an accident, I swear!"
115295,445,69,454000,Edna Krabappel-Flanders,Springfield Elementary School,Sure. An accident. Ha!
115296,445,70,457000,Edna Krabappel-Flanders,Springfield Elementary School,"Ay carumba, you little snot."
115297,445,71,470000,Kent Brockman,Springfield Elementary School,"I'm here at Krustyburger for the launch of the highly-anticipated ""Burger Squared."" Krusty, what can you tell us about this fantastic new sandwich?"
115298,445,72,478000,Krusty the Clown,Springfield Elementary School,"I'm glad you asked, Kent."
115299,445,73,479000,Krusty the Clown,Springfield Elementary School,"We start with Grade A beef, feed that to other cows, then kill them and serve the unholy results on a seven-grain bun. Burger Squared!"
115300,445,74,489000,Homer Simpson,Springfield Elementary School,The math checks out!
