,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
58435,239,1,87000,LARGO,Springfield Elementary School,THOSE STARS AND STRIPES! / THOSE CRAZY STRIPES! / LET'S END TOGEEEE-THER. YAY!
58436,239,2,93000,LARGO,Springfield Elementary School,"You'll have to do a lot better than that, especially since we've just been accepted in the school band competition at the county fair!"
58437,239,3,103000,LARGO,Springfield Elementary School,"I'm sorry, I mean the state fair!"
58440,239,5,107000,Lisa Simpson,Springfield Elementary School,"I hate to be a killjoy, but do you really think we can win playing ""Stars and Stripes Forever""? It's so beginner band, and we're advanced beginner band."
58441,239,6,115000,Ralph Wiggum,Springfield Elementary School,This is band?
58442,239,7,116000,LARGO,Springfield Elementary School,"Very well, Lisa. What rousing Sousa march would you have us play?"
58443,239,8,120000,Lisa Simpson,Springfield Elementary School,"Well, I thought maybe, for once, we could play a song that wasn't written by Sousa."
58444,239,9,125000,LARGO,Springfield Elementary School,You mean something just arranged by Sousa?
58445,239,10,128000,Lisa Simpson,Springfield Elementary School,"No, something fresh and bold."
58446,239,11,131000,LARGO,Springfield Elementary School,"Well, darling, you have lost me."
58447,239,12,132000,Milhouse Van Houten,Springfield Elementary School,"How about something cool, like ""Camptown Races."""
58448,239,13,136000,Nelson Muntz,Springfield Elementary School,"Hey, grandpa, the Civil War's over. How about ""Little Brown Jug""? YA-HA-HA, HEE-HEE-HEE, LITTLE BROWN JUG, HOW I LOVE THEE..."
58449,239,14,144000,LARGO,Springfield Elementary School,"Stop with your devil music. Lisa, this is all your fault."
58450,239,15,148000,Rat-pack Kid,Springfield Elementary School,"Hey, the blond broad's got a point. We need something with a little ring-a-ding-ding!"
58451,239,16,153000,Lisa Simpson,Springfield Elementary School,Take your arm off me.
58452,239,17,154000,Rat-pack Kid,Springfield Elementary School,"Ooo, this kitten's got claws."
58453,239,18,157000,LARGO,Springfield Elementary School,"Okay, we'll do a different song. Who cares? They all end up sounding the same anyway."
58454,239,19,163000,Rat-pack Kid,Springfield Elementary School,What a fruit fly.
58456,239,21,168000,Homer Simpson,STATE FAIR,Vietnam Veteran.
58457,239,22,170000,Ticket Taker,STATE FAIR,Do you have a military I.D.?
58458,239,23,172000,Homer Simpson,STATE FAIR,"I.D.? Man, Charlie didn't ask for I.D. when I fought at La Choy and Chun King. I saw my best friend's head explode at Margaret Cho."
58459,239,24,183000,Marge Simpson,STATE FAIR,"Homer, give him the fifty cents."
58460,239,25,185000,Homer Simpson,STATE FAIR,"Why should I? Did my country give me a parade? No, man! They spat at me and..."
58461,239,26,191000,Ticket Taker,STATE FAIR,Just go.
58462,239,27,192000,Homer Simpson,STATE FAIR,Thanks. This closes the saddest chapter in American history.
58464,239,29,198000,Marge Simpson,STATE FAIRGROUNDS,I can't wait to do some shopping -- Look at all these innovative products. Miracle Shears...
58465,239,30,207000,Marge Simpson,STATE FAIRGROUNDS,"Ooh, the Drain Bugger!"
58468,239,31,220000,SALESGUY,STATE FAIRGROUNDS,"Folks, how often have you opened your morning paper, only to have the rubber band fly off and hit you right in the eye?"
58469,239,32,226000,Marge Simpson,STATE FAIRGROUNDS,"Never, but it's my number one concern!"
58470,239,33,229000,SALESGUY,STATE FAIRGROUNDS,"Well, with the OmniGogs system, those worries are a thing of the past."
