,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
46980,202,1,90000,Milhouse Van Houten,Sidewalk,"Hey Bart, what's your favorite thing about teachers' conference day?"
46981,202,2,95000,Bart Simpson,Sidewalk,Hm. I guess that we don't have to go to school.
46982,202,3,97000,Milhouse Van Houten,Sidewalk,"Wow, mine too!"
46983,202,4,99000,Bart Simpson,Sidewalk,"The world is completely different on a weekday morning. Banks are open, old people are walking the streets with impunity..."
46984,202,5,105000,Bart Simpson,Sidewalk,And look! Barney's not even drunk yet!
46985,202,6,108000,Barney Gumble,Sidewalk,'Mornin' boys. Can't stop to chat. Time is money.
46986,202,7,113000,Homer Simpson,Sidewalk,"'Mornin', Barney."
46987,202,8,114000,Milhouse Van Houten,Sidewalk,"You know what makes it even sweeter? While we're out havin' fun and walkin' around like crazy, those teachers are cooped up in the school like morons."
46988,202,9,124000,Seymour Skinner,Sidewalk,Here we go again...
46990,202,11,133000,Bart Simpson,Sidewalk,Ah. No day would be completely wasted without a visit to the old joke shop.
46992,202,13,144000,Bart Simpson,Sidewalk,"Rookie mistake, Milhouse."
46995,202,16,152000,Milhouse Van Houten,Yuk-ingham Palace,"Check it out, Bart! X-ray specs!"
46996,202,17,157000,Milhouse Van Houten,Yuk-ingham Palace,Hey. These don't work.
46997,202,18,159000,Clerk,Yuk-ingham Palace,Uhh... Lead shirt.
46998,202,19,162000,Milhouse Van Houten,Yuk-ingham Palace,I'll take three pairs! Here's my prescription.
46999,202,20,165000,Bart Simpson,Yuk-ingham Palace,Hmm...
47000,202,21,170000,Clerk,Yuk-ingham Palace,Hey. You wanna not play with that? Just got it charged.
47001,202,22,174000,Bart Simpson,Yuk-ingham Palace,Maybe you can help me. I don't think my face is as hilarious as it could be. What can you show me in a nose or forehead accessory?
47003,202,24,182000,Milhouse Van Houten,Sidewalk,WWWhoa! Looking sharp.
47004,202,25,185000,Bart Simpson,Sidewalk,"Well. Thanks, guv'nor."
47006,202,27,188000,Milhouse Van Houten,Sidewalk,"If you put dog doo on the suction cups, they'll stick better."
47007,202,28,192000,Bart Simpson,Sidewalk,"Milhouse, I'm not gonna take dog doo that's been on the dirty ground and put it on my face. I have a better idea."
47009,202,30,204000,Bart Simpson,Springfield Nuclear Power Plant,"Hey Dad, wake up."
47010,202,31,206000,Homer Simpson,Springfield Nuclear Power Plant,"Huh? Whuh? Hyuwhuh? I'm awake! I'm awake! I'm a productive member of the team! You can't fire me, I quit! Please, I have a family! Well, let's see what we got in the ol' drawer."
47011,202,32,224000,Homer Simpson,Springfield Nuclear Power Plant,Eh. Eh.
47012,202,33,224000,Homer Simpson,Springfield Nuclear Power Plant,Aha. There's some glue.
47014,202,35,235000,Homer Simpson,Springfield Nuclear Power Plant,Hope this stuff holds.
