,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
30261,140,1,1379000,Bart Simpson,The Android's Dungeon & Baseball Card Shop,"Omigod! The ""Mad Magazine Special Edition""! They only put out seventeen of these a year!"
30262,140,2,1379000,Milhouse Van Houten,The Android's Dungeon & Baseball Card Shop,"Boy, they're really socking it to that Spiro Agnew guy again! He must work there or something."
30263,140,3,1379000,Bart Simpson,The Android's Dungeon & Baseball Card Shop,Let's do the fold-in.
30264,140,4,1379000,Milhouse Van Houten,The Android's Dungeon & Baseball Card Shop,"Okay. ""What higher power do TV evangelists worship?"""
30265,140,5,1379000,Bart Simpson,The Android's Dungeon & Baseball Card Shop,I'll say God.
30266,140,6,1379000,Milhouse Van Houten,The Android's Dungeon & Baseball Card Shop,I'll say Jesus.
30267,140,7,1379000,Milhouse Van Houten,The Android's Dungeon & Baseball Card Shop,"""THE ALL-MIGHTY DOLLAR""?!!"
30269,140,8,1379000,Comic Book Guy,The Android's Dungeon & Baseball Card Shop,"You fold it, you bought it."
30271,140,10,1379000,Homer Simpson,Simpson Home,"Ooo! ""Snappy Answers to Stupid Questions""! I'm great at these. Ask me if something smells funny in here, boy."
30272,140,11,1379000,Bart Simpson,Simpson Home,Does something smell funny in here?
30273,140,12,1379000,Homer Simpson,Simpson Home,"I don't think so, stupid!"
30274,140,13,1379000,Marge Simpson,Simpson Home,"Homie, you want pork chops?"
30275,140,14,1379000,Homer Simpson,Simpson Home,"No, I want roast beef, you clod!"
30276,140,15,1379000,Bart Simpson,Simpson Home,"Look at this! Special insert -- ""Iron-On Mad-ness!"" ""BAN THE BATH,"" ""DON'T TRUST ANYONE OVER TEN,"" ""SOCK IT TO ME""..."
30277,140,16,1379000,Marge Simpson,Simpson Home,Those magazines create a dangerous amount of laughter.
30278,140,17,1379000,Homer Simpson,Simpson Home,"""The All igh-ty ollar?"" I get it."
30280,140,19,1379000,Moe Szyslak,Moe's Tavern,"Gee, business stinks tonight. Where's Barney, Lenny, and Carl?"
30281,140,20,1379000,Homer Simpson,Moe's Tavern,Ahhh... they never come around anymore now that they've got their mistresses.
30282,140,21,1379000,Moe Szyslak,Moe's Tavern,"Eh, might as well close the dump."
30283,140,22,1379000,Mayor Joe Quimby,Moe's Tavern,I'm gonna drink you under the table.
30284,140,23,1379000,Quimby #2,Moe's Tavern,"No, I am going to drink you under the..."
30285,140,24,1379000,Quimbys,Moe's Tavern,Awwww.
30286,140,25,1379000,Homer Simpson,Moe's Tavern,"Well, you're closing. It's getting late. My kids are probably wondering where their daddy is. There's gotta be some other place we can go. Think, Moe. Think."
30288,140,27,1379000,Bowling Clerk,Barney's Bowlarama,"Sorry, it's ""League Night."" I couldn't give a lane to my own mother."
30289,140,28,1379000,Lunchlady Doris,Barney's Bowlarama,I have no son.
30290,140,29,1379000,Moe Szyslak,Barney's Bowlarama,"Man, you go through life, you try to be nice to people, you struggle to resist the urge to punch 'em in the face, and for what?! For some pimply little puke to treat you like dirt unless you're on a ""team!"" Well I'm better than dirt... Well, most kinds of dirt... I mean, not that fancy store-bought dirt. That stuff's loaded with nutrients. I... I can't compete with that stuff."
30291,140,30,1379000,Apu Nahasapeemapetilon,Barney's Bowlarama,That I cannot bowl wreaks havoc with my self-esteem as well. But who am I to complain?
30292,140,31,1379000,Homer Simpson,Barney's Bowlarama,I'm tired of being a wannabe league bowler. I wannabe a league bowler.
30293,140,32,1379000,Homer Simpson,Barney's Bowlarama,"Hey, we can be a team!"
30295,140,33,1379000,Homer Simpson,Barney's Bowlarama,"Excuse me, but my ""team"" is ready to bowl."
30296,140,34,1379000,Bowling Clerk,Barney's Bowlarama,You're short one person.
30297,140,35,1379000,Homer Simpson,Barney's Bowlarama,Uh...
30298,140,36,1379000,Homer Simpson,Barney's Bowlarama,That longhair freak's bowled with us for years.
30299,140,37,1379000,Otto Mann,Barney's Bowlarama,"I don't care if it takes all night, I'm gonna get me that lobster harmonica!"
30300,140,38,1379000,Otto Mann,Barney's Bowlarama,"Come on, lobsti."
30301,140,39,1379000,Otto Mann,Barney's Bowlarama,Whoa.
30302,140,40,1379000,Bowling Clerk,Barney's Bowlarama,"Okay, then, I just need your five hundred dollar registration fee."
30303,140,41,1379000,Homer Simpson,Barney's Bowlarama,"Five hundred dollars?! No problem. Would you take an out-of-state, two-party bad check?"
30305,140,43,1379000,Marge Simpson,Simpson Master Bedroom,"No, I will not pay you five hundred dollars for sex!!"
30306,140,44,1379000,Homer Simpson,Simpson Master Bedroom,"Aw, come on, Marge! You're getting something in return! And I'm getting a bowling team. It's win/win!"
30307,140,45,1379000,Marge Simpson,Simpson Master Bedroom,It's sick! And I don't have that kind of money to spend on sex! Maybe you could get someone with money to sponsor your team. Like Mr. Burns.
30308,140,46,1379000,Homer Simpson,Simpson Master Bedroom,"Burns never gives money to anybody. Just last week, I asked him for fifteen hundred dollars."
30309,140,47,1379000,Marge Simpson,Simpson Master Bedroom,For what?
30310,140,48,1379000,Homer Simpson,Simpson Master Bedroom,"Ooh, I've got to get the third degree from you, too?"
30312,140,50,1379000,Edna Krabappel-Flanders,Bart's Classroom,Tonight's homework assignment is...
30313,140,51,1379000,Bart Simpson,Bart's Classroom,"Oh man, is it hot in here! I better take off my sweater."
30314,140,52,1379000,Edna Krabappel-Flanders,Bart's Classroom,Down... With... HOMEWORK?!
30315,140,53,1379000,Edna Krabappel-Flanders,Bart's Classroom,"Don't look at it, children!"
30316,140,54,1379000,Milhouse Van Houten,Bart's Classroom,The shirt makes a good point.
30317,140,55,1379000,Nelson Muntz,Bart's Classroom,I'm with the shirt. Homework rots!
30318,140,56,1379000,Class,Bart's Classroom,Down with homework! Down with homework! Down with homework!
30320,140,58,1379000,Seymour Skinner,Springfield Elementary School Hallway,"As I was saying, my yearly evaluation couldn't've come at a better time."
30321,140,59,1379000,Gary Chalmers,Springfield Elementary School Hallway,"Well, Seymour, I must say for once I am impressed. In fact, I'm going to give this school a perfect ten. I'll just write the zero first. Now a vertical line to indicate the one..."
