,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
109056,420,1,34000,Celebrity Reporter,SPRINGFIELD HILTON,"Welcome to the thirty-eighth annual Springfield Showbiz Awards! There are more stars here tonight than you can see in the sky, thanks to light pollution."
109057,420,2,41000,Celebrity Reporter,SPRINGFIELD HILTON,"Here comes the magnificently-mammaried mistress of midnight movie mayhem, Booberella! The twins look happy tonight!"
109058,420,3,49000,Celebrity Reporter,SPRINGFIELD HILTON,"And what have we here? It's ventriloquist Arthur Crandall and his walnut wingman, Gabbo!"
109059,420,4,54000,Paparazzi,SPRINGFIELD HILTON,Gabbo! / Gabbo! Over here! /
109060,420,5,56000,Gabbo,SPRINGFIELD HILTON,"Get a job, parasites!"
109061,420,6,60000,Theater Actor,SPRINGFIELD HILTON,"We now come to our final award, ""Entertainer of the Year."" An award so prestigious, that it recently won the ""Award of the Year"" award at the two thousand-seven ""Awardy Awards""."
109062,420,7,70000,Theater Actor,SPRINGFIELD HILTON,This year's nominees are an eclectic group...
109063,420,8,72000,Sideshow Mel,SPRINGFIELD HILTON,"This distinguished-looking gentleman is a highly-respected actor. It's not important what he says, or who he's a parody of. Only one person here really matters -- the recipient of this award."
109064,420,9,85000,Sideshow Mel,SPRINGFIELD HILTON,"No, it is not me. I am but your humble narrator in this tale of fame, betrayal and coin collecting. But more about that later."
109065,420,10,93000,Sideshow Mel,SPRINGFIELD HILTON,"Nor is it him. Nor him. Nor ham. No, tonight is about her..."
109066,420,11,100000,Theater Actor,SPRINGFIELD HILTON,This year's award goes to... Lisa Simpson!
109067,420,12,107000,Sideshow Mel,SPRINGFIELD HILTON,"Surprised? Let me start at the beginning, and tell you a little bit about Lisa."
109068,420,13,113000,Sideshow Mel,SPRINGFIELD HILTON,"In fact, All About Lisa..."
109071,420,16,119000,Announcer,SOUND STAGE,"And now, in honor of Krusty's four thousandth episode, put your hands together for Drew Carey!"
109072,420,17,125000,Drew Carey,SOUND STAGE,"Thank you! Thank you! Wow, four thousand episodes -- seems like just yesterday Krusty stole his first joke from me. Seriously, though, I remember watching him as a kid, and I thought ""I could do that -- and I'm a kid!"" What I love about Krusty is, he's always on... but to find out what, you've gotta test his pee!"
109073,420,18,146000,Homer Simpson,SOUND STAGE,Pee?!
109074,420,19,146000,Drew Carey,SOUND STAGE,"Seriously, test his pee. He's a danger to the community. And now I give you a man whose act will never grow old, because it started out that way : Krusty the Clown!"
109075,420,20,163000,Krusty the Clown,SOUND STAGE,"Thank you. I never thought I'd make it past four hundred episodes -- what with the drinking and the smoking and the fact that I'm just not that good. It seems like just yesterday that we started the show, with the original Krusketeers!"
148271,420,21,179000,Young Krusty,SOUND STAGE,WHO'S OUR FAVORITE TV CLOWN WHO LIKES TO CLOWN AROUND / K-R-U...
109076,420,22,184000,Krusketeers,SOUND STAGE,S-T-Y...
148272,420,23,185000,Young Krusty,SOUND STAGE,"Hey! Quit steppin' on my solo, ya creepy little show monkeys!"
109077,420,24,193000,Krusty the Clown,SOUND STAGE,"And here they are today! Come on out, Krusketeers!"
109079,420,25,197000,Jesse Grass,SOUND STAGE,I'm Jesse!
109080,420,26,201000,Jesse Grass,SOUND STAGE,Ow!
109081,420,27,203000,C.J.,SOUND STAGE,C.J.!
109083,420,29,210000,Middle-aged Man,SOUND STAGE,"You owe me money, Krusty!"
109084,420,30,211000,Middle-aged Man,SOUND STAGE,Security guards hustle him off.
109085,420,31,211000,Middle-aged Man,SOUND STAGE,"I did time for you, clown! Hard time!"
109086,420,32,215000,Krusty the Clown,SOUND STAGE,Isn't that great. They all came back to see me!
109087,420,33,218000,Drew Carey,SOUND STAGE,That's right! All except the successful ones.
109088,420,34,221000,Krusty the Clown,SOUND STAGE,"Now guess what, kids... the Krusty Show is searching for a new Krusketeer. It could be any of you..."
109089,420,35,229000,Krusty the Clown,SOUND STAGE,As long you're willing to sign a twenty year personal services contract where I get ninety-nine percent of all your earnings.
109090,420,36,236000,Bart Simpson,SOUND STAGE,I am so gonna try out for that!
109091,420,37,237000,Milhouse Van Houten,SOUND STAGE,Me too! But I hope you get it.
109092,420,38,240000,Bart Simpson,SOUND STAGE,"No, I hope you get it."
109093,420,39,241000,Milhouse Van Houten,SOUND STAGE,Well I really hope you get it.
109094,420,40,243000,Bart Simpson,SOUND STAGE,"Yeah, I hope I get it too. Later!"
109095,420,41,246000,Milhouse Van Houten,SOUND STAGE,"For a second there, he hoped I got it."
109098,420,44,260000,Krusty the Clown,Krusty the Clown Show Soundstage,"A great man once observed: ""Ninety percent of success is showing up on time."" Sorry I'm four hours late. Now let's pick a Krusketeer!"
109100,420,46,276000,Martin Prince,Krusty the Clown Show Soundstage,OW OW
109101,420,47,276000,E-Mail,Krusty the Clown Show Soundstage,OW OW
109102,420,48,277000,Cosine,Krusty the Clown Show Soundstage,OW OW
109103,420,49,277000,Database,Krusty the Clown Show Soundstage,OWWWWWWWW!
109104,420,50,279000,Cosine,Krusty the Clown Show Soundstage,OW OW
109105,420,51,279000,E-Mail,Krusty the Clown Show Soundstage,OW OW
109106,420,52,281000,Martin Prince,Krusty the Clown Show Soundstage,OW OW
