,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
106858,412,3,50000,Marge Simpson,Springfield Street,I can't wait to see my Valentine's Day surprise!
106861,412,6,54000,Homer Simpson,Simpson Car,"Good, 'cause I'm parking at it right now."
106863,412,8,58000,Marge Simpson,Parking Lot,A carnival? What's so romantic about this?
106864,412,9,62000,Lisa Simpson,Parking Lot,Goodbye! / See ya later!
106868,412,10,63000,Homer Simpson,Parking Lot,"For the next two hours, we'll be kid free. It'll be just like the time we lost them at the mall."
106870,412,12,70000,Homer Simpson,Parking Lot,That was the best Christmas ever.
106873,412,15,75000,Homer Simpson,TUNNEL OF LOVE,"Ah, the Tunnel of Love -- nothing gets a woman in your arms faster than scary robots and simulated privacy."
106882,412,24,97000,Homer Simpson,TUNNEL OF LOVE,Marge! Look over there!
106888,412,30,103000,Bart Simpson,Carnival,Mom and Dad are in there. Wanna ruin their fun?
106889,412,31,106000,Lisa Simpson,Carnival,"Bart, no, it's Valentine's Day."
106890,412,32,108000,Bart Simpson,Carnival,"Okay... but if Dad kisses Mom too much, a stork will lay an angel egg in her tummy, and the next thing you know we find a baby brother in the cabbage patch! Here's a thumbnail sketch:"
106891,412,33,115000,Lisa Simpson,Carnival,In the first place... do whatever you want. I'm getting' a candy apple.
106895,412,37,143000,Tunnel Of Love Carny,TUNNEL OF LOVE,"Due to a classic Jell-O prank, this ride has been disabled."
106897,412,39,148000,Tunnel Of Love Carny,TUNNEL OF LOVE,Please remain in your boats -- you will be charged for the extra time.
106899,412,41,154000,Marge Simpson,TUNNEL OF LOVE,This is a terrible Valentine's Day.
106900,412,42,157000,Homer Simpson,TUNNEL OF LOVE,What if I told you some of the greatest love stories of all time?
106902,412,44,163000,Marge Simpson,TUNNEL OF LOVE,Romeo and Juliet? Arthur and Guinevere? Brangelina?
106904,412,46,168000,Homer Simpson,TUNNEL OF LOVE,Even better -- a tale of ... One moment.
106812,412,48,170000,Homer Simpson,TUNNEL OF LOVE,A tale of two young outlaws in love...
106907,412,50,177000,Homer Simpson,Rural Texas,They were the Bonnie and Clyde of their day. Their names were... Bonnie and Clyde.
106908,412,51,183000,Cletus Spuckler,Rural Texas,"Miss Bonnie, might I escort you to the picture show? I swear I won't misbehave."
106909,412,52,189000,Bonnie,Rural Texas,Then no thank you. This is Texas! Future home of Akeem Olajuwon! And I've got dreams as big as he will be. I want action!
106910,412,53,199000,Clyde,Rural Texas,"Action, eh?"
106911,412,54,202000,Clyde,Rural Texas,"Clyde Barrow, local bad boy."
106912,412,55,205000,Bonnie,Rural Texas,"Bonnie Parker. Say, if you're so bad, you could go stick up that feed store over yonder."
106913,412,56,213000,Bonnie,Rural Texas,Unless you're... chicken.
106914,412,57,217000,Clyde,Rural Texas,"No one calls me ""chicken"" without goading me into doing something stupid!"
106915,412,58,227000,Grampa Simpson,Rural Texas,Ya idjit! You coulda had anything you want for free! You're a co-owner!
106916,412,59,233000,Clyde,Rural Texas,I'll see you at Thanksgiving!
106918,412,61,239000,Bonnie,Car,Oats! Texas caviar!
106920,412,63,240000,Clyde,Car,Good times.
106921,412,64,248000,Bonnie,Car,Finally. Some excitement.
106922,412,65,251000,Clyde's Thoughts,Car,"I guess violence is her only turn-on. Well, there might be others, but I'm too lazy to figure out what they are. So violence it is!"
106923,412,66,259000,Bonnie,Car,There's somethin' this kissin' is missin'.
106924,412,67,268000,Bonnie,Car,"Oh Clyde, you know just what a girl likes."
106927,412,70,275000,Bank Employee,Small Town Bank,Why are you shooting at us? We cooperated fully!
106928,412,71,278000,Clyde,Small Town Bank,It's a sex thing!
106929,412,72,279000,Bank Employee,Small Town Bank,Say no more!
106930,412,73,281000,Ned Flanders,Small Town Bank,"Hey, can I give you folks a lift?"
106931,412,74,283000,Bonnie,Small Town Bank,"Yes, to a series of banks, up and down the state."
106932,412,75,286000,Ned Flanders,Small Town Bank,Banks? Well deposit yourselves in a seat 'cause you've earned my interest!
106933,412,76,295000,Newsreel Narrator,Small Town Bank,"Dateline, Texas..."
106934,412,77,297000,Newsreel Narrator,Small Town Bank,"A nation crippled by unemployment and bored by Seabiscuit, embraces two unlikely folk heroes."
