,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
59954,244,2,84000,Homer Simpson,Simpson Car,"Ah, trash night. In France, they call it ""La Nuit Des Poubelles."" In Germany, it's ""Crappenfest."""
59955,244,3,90000,Bart Simpson,Simpson Car,I can't believe it only comes fifty-two times a year.
59956,244,4,95000,Homer Simpson,Simpson Car,"Quit gabbin' and start grabbin'. And remember, the best stuff is usually deep in the garbage juice."
59957,244,5,101000,Homer Simpson,Simpson Car,See? A new pacifier for Maggie.
59959,244,7,105000,Cletus Spuckler,Street,Looky here -- cardy-board tubes!
59960,244,8,108000,Brandine Del Roy,Street,"Now we can have indoor plumbing, just like they's got at the women's lock-up."
59961,244,9,113000,Cletus Spuckler,Street,"They spoilt you, Brandine. Sometimes I don't even know who you are anymore."
59962,244,10,120000,Bart Simpson,Street,"Looks like Milhouse's mom finally threw out his ""blanky."""
59963,244,11,123000,Bart Simpson,Street,He'll pay a lot to get this back.
59964,244,12,125000,Homer Simpson,Street,Especially when we send it to him piece by piece.
59966,244,14,133000,Homer Simpson,The Android's Dungeon & Baseball Card Shop,"Shh, quiet."
59967,244,15,135000,Comic Book Guy,The Android's Dungeon & Baseball Card Shop,"It seems I will never sell these ""She-Hulk vs. Leon Spinks"" comics. Worst cross-over ever."
59968,244,16,151000,Comic Book Guy,The Android's Dungeon & Baseball Card Shop,"Shoo, nerds, shoo!"
59970,244,18,156000,Homer Simpson,SPRINGFIELD BUSINESS DISTRICT,"Well, this muscle shirt's a pretty good find."
59971,244,19,159000,Bart Simpson,SPRINGFIELD BUSINESS DISTRICT,"Dad, that's a sports bra."
59972,244,20,160000,Homer Simpson,SPRINGFIELD BUSINESS DISTRICT,"All I know is, I'm finally getting the support I need."
59973,244,21,163000,Bart Simpson,SPRINGFIELD BUSINESS DISTRICT,"Look, Dad. Barber hair."
59974,244,22,167000,Bart Simpson,SPRINGFIELD BUSINESS DISTRICT,"Ooo, Italian."
59975,244,23,169000,Homer Simpson,SPRINGFIELD BUSINESS DISTRICT,"Hey, Vinnie, how's about a pizza? I got-a no job."
59977,244,24,175000,Homer Simpson,SPRINGFIELD BUSINESS DISTRICT,Mama mia. Look what the Hawaiian restaurant threw out!
59979,244,26,179000,Homer Simpson,POLYNESIAN RESTAURANT,Get outta my dreams and into my car.
59982,244,29,185000,Marge Simpson,KITCHEN,I don't remember the air in the kitchen being so wavy. Good Lord - that's gas!
59984,244,31,196000,TIKI,Simpson Backyard,"Behold, I am King Talkie-Tiki!"
59985,244,32,200000,Homer Simpson,Simpson Backyard,Hey Flanders? Can your God do that?
59986,244,33,204000,Ned Flanders,Simpson Backyard,"Actually, Homer, you and I worship the same God, so..."
59987,244,34,207000,TIKI,Simpson Backyard,"Irregardless, I am your God now!"
59988,244,35,213000,Marge Simpson,Simpson Backyard,"Homer, you can't just reroute the gas line. Do you know how dangerous that is?"
59989,244,36,218000,TIKI,Simpson Backyard,Do not anger Talkie-Tiki! I am all-power--
59990,244,37,222000,Homer Simpson,Simpson Backyard,I'll be at Moe's.
59992,244,39,226000,Lenny Leonard,Moe's Tavern,"...so I says to the cop, ""No, you're driving under the influence... of bein' a jerk."""
