,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
81431,317,1,28000,C. Montgomery Burns,Springfield Street,"Look, Smithers... crackle-berries! Spot me a federal, will you?"
81432,317,2,31000,Waylon Smithers,Springfield Street,"Sir, I've spotted you over a hundred thousand dollars this year. Perhaps you could carry your own money."
81433,317,3,38000,C. Montgomery Burns,Springfield Street,Money is for the poor.
81434,317,4,39000,Waylon Smithers,Springfield Street,Why don't you use your ATM card?
81435,317,5,40000,C. Montgomery Burns,Springfield Street,"Ah yes, the automated teller machine-eola-trola-maton."
81385,317,7,44000,C. Montgomery Burns,ATM MACHINE,"Ugh... oh... umph... Oh, Smithers, guide me in."
81218,317,8,50000,Waylon Smithers,ATM MACHINE,"My pleasure, Sir."
81436,317,9,55000,C. Montgomery Burns,ATM MACHINE,"Smithers, what's my password?"
81437,317,10,56000,Waylon Smithers,ATM MACHINE,"It's your age, Sir."
81438,317,11,57000,C. Montgomery Burns,ATM MACHINE,Excellent.
81439,317,12,63000,C. Montgomery Burns,ATM MACHINE,Let's see... what's the smallest amount of money I can think of? A thousand dollars!
81441,317,14,72000,C. Montgomery Burns,ATM MACHINE,My moolah! It's escaping my clutches!
81443,317,16,79000,Dad,Simpson Home,Your kid sucks!
81444,317,17,81000,Dad #2,Simpson Home,Bring it on!
81445,317,18,82000,Announcer,Simpson Home,Hockey dads -- commence fighting!
81446,317,19,91000,Bart Simpson,Simpson Home,"""Hockey Dad"" rules! Feel the drunken wrath of Chuck Shadowski!"
81447,317,20,96000,Kid,Simpson Home,"Dad, stop! It's only assault... don't make it murder!"
81448,317,21,100000,Bart Simpson,Simpson Home,"Ignore, ignore!"
81449,317,22,102000,Announcer,Simpson Home,You are a big man! Big man!
81451,317,24,110000,Milhouse Van Houten,Simpson Home,What?
81452,317,25,112000,Bart Simpson,Simpson Home,Umm... there's a ladybug in your hair.
81453,317,26,115000,Milhouse Van Houten,Simpson Home,Get it out! Get it out!
81454,317,27,117000,Bart Simpson,Simpson Home,Got it!
81455,317,28,118000,Milhouse Van Houten,Simpson Home,"You're a good friend, Bart."
81456,317,29,120000,Bart Simpson,Simpson Home,The best you'll ever have.
81457,317,30,122000,Homer Simpson,Simpson Home,One thousand dollars. Do you know how much furniture we could rent with this?
81458,317,31,128000,Bart Simpson,Simpson Home,You'll rent nothing! This money is mine. I found it!
81459,317,32,131000,Marge Simpson,Simpson Home,Which means someone lost it. You'll have to put up flyers and see if anyone claims it.
81461,317,34,137000,Homer Simpson,Simpson Home,"Marge, this is why people don't tell you things."
81463,317,36,144000,Homer Simpson,Springfield Street,"Well, we put up a flyer."
81464,317,37,147000,Bart Simpson,Springfield Street,Let's see someone claim that money now.
81465,317,38,151000,Otto Mann,Springfield Street,"Hey, what does that flyer say?"
81466,317,39,152000,Sideshow Mel,Springfield Street,What if it's for guitar lessons? We must know!
81467,317,40,155000,Otto Mann,Springfield Street,I'm on it!
81468,317,41,161000,Bart Simpson,Springfield Street,Uh-oh.
81469,317,42,162000,Homer Simpson,Springfield Street,You know the drill. Try to land on my back-fat.
81471,317,44,166000,Homer Simpson,Simpson Home,Can you describe the bill?
81472,317,45,168000,Moe Szyslak,Simpson Home,"Describe. Sure, of course."
81473,317,46,169000,Bart Simpson,Simpson Home,Whose picture is on it?
81474,317,47,171000,Moe Szyslak,Simpson Home,Uh... it would have to be somebody famous... I'm gonna say Hitler?
81475,317,48,176000,Bart Simpson,Simpson Home,Next!
81476,317,49,179000,Snake Jailbird,Simpson Home,"Um, does the bill have bank teller blood on it?"
81477,317,50,184000,Lisa Simpson,Simpson Home,"No, it doesn't."
81478,317,51,185000,Snake Jailbird,Simpson Home,I'm sorry I wasted your time.
81479,317,52,188000,Marge Simpson,Simpson Home,"That's the last of them. You did the right thing, Bart, and now you can keep the money."
81480,317,53,193000,Bart Simpson,Simpson Home,Sweet! What am I gonna do with a thousand dollars?
81481,317,54,201000,Alien Rock Band,Simpson Home,IT'S BART'S MOON PARTY FROM OUTER SPACE / WITH R2-D2 PLAYING THE BASS...
81482,317,55,210000,Bart Simpson,Simpson Home,No one's touching the hors d'oeuvres.
81483,317,56,212000,Homer Simpson,Simpson Home,IT'S BART'S MOON PARTY FROM OUTER SPACE...
81484,317,57,215000,Homer Simpson,Simpson Home,What?
81485,317,58,217000,Lisa Simpson,Simpson Home,"Bart, why don't you spend the money on something for Mom? She does so much for us."
81486,317,59,222000,Marge Simpson,Simpson Home,Well... someday I'd like to go on a nice vacation.
81487,317,60,226000,Homer Simpson,Simpson Home,We've gone on plenty of great vacations.
81488,317,61,228000,Marge Simpson,Simpson Home,"Yeah, but you always wind up kidnapped, or on a chain gang... and I don't even want to get into what happened on our honeymoon."
81489,317,62,235000,Homer Simpson,Simpson Home,I still don't know why you had that photo enlarged.
81490,317,63,238000,Marge Simpson,Simpson Home,"Oh, forget it. Bart, don't waste your money on me."
81491,317,64,242000,Bart Simpson,Simpson Home,Great lady.
81492,317,65,244000,Milhouse Van Houten,Simpson Home,Look at the cross-hatching on Grover Cleveland's tie...
81494,317,67,248000,Milhouse Van Houten,Springfield Elementary School Yard,...I completely buy the illusion of shadow!
81495,317,68,251000,Nelson Muntz,Springfield Elementary School Yard,This must be worth like a million dollars.
81496,317,69,255000,Bart Simpson,Springfield Elementary School Yard,"Time's up. Beat it, doo-rags."
81497,317,70,257000,Nelson Muntz,Springfield Elementary School Yard,"Aww, I wanna see it some more!"
81498,317,71,259000,Milhouse Van Houten,Springfield Elementary School Yard,If you let me keep looking at it I'll give you a quarter.
81499,317,72,262000,Bart Simpson,Springfield Elementary School Yard,"Hm, this gives me an idea."
81501,317,74,272000,Otto Mann,Bart's Treehouse,What's all this other stuff?
81502,317,75,275000,Bart Simpson,Bart's Treehouse,"Hey, I'm charging five bucks to get in. They deserve to see the boy behind the bill."
81503,317,76,279000,Lisa Simpson,Bart's Treehouse,"Bart, that exhibit over there is biased, insensitive and anti-feminist."
81505,317,77,286000,Bart Simpson,Bart's Treehouse,"You can't whitewash history, Lis."
81506,317,78,289000,Dr. Julius Hibbert,Bart's Treehouse,"What do I get if I join the museum as a ""friend of Bart""?"
81507,317,79,293000,Marge Simpson,Bart's Treehouse,"A subscription to ""BartForum"" magazine, , and Bart will say ""eat my shorts"" on your home answering machine."
81508,317,80,301000,Moe Szyslak,Bart's Treehouse,"How much to have Bart crank-call me? That would be hilarious. Eh, that's just me, though. You know, I love to laugh."
81509,317,81,307000,C. Montgomery Burns,Bart's Treehouse,"Young man, I believe you have something that belongs to me."
81510,317,82,311000,Bart Simpson,Bart's Treehouse,"Prove it, Bony Curtis."
81511,317,83,314000,C. Montgomery Burns,Bart's Treehouse,"When the errant bill struck my chest, it left a distinctive bruise. Had my heart been inside at the time, it could have been fatal."
81512,317,84,323000,Bart Simpson,Bart's Treehouse,It's a perfect match!
81514,317,86,325000,C. Montgomery Burns,Bart's Treehouse,Yoink!
81515,317,87,328000,Krusty the Clown,Bart's Treehouse,"Without that bill, this ain't a museum. The Hard Rock Café in Phoenix has better crap."
81516,317,88,333000,Sideshow Mel,Bart's Treehouse,I'm recycling this pin in disgust.
81518,317,90,343000,Lisa Simpson,Simpson Home,"Bart, your museum took in over three thousand dollars!"
81519,317,91,347000,Bart Simpson,Simpson Home,"Finally, I can get what I've always wanted... a used Toyota."
81520,317,92,350000,Lisa Simpson,Simpson Home,"Bart, I don't care what Mom said. I think you should use this money to take her on a nice vacation."
81521,317,93,360000,Bart Simpson,Simpson Home,"Well... okay. For Mom, I'll do it. Where should we go?"
