,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
30007,139,9,81000,Lisa Simpson,Simpson Home,"Hey, I thought Krusty was Jewish..."
30009,139,10,83000,Lisa Simpson,Simpson Home,Christmas is a time when people of all religions come together to worship Jesus Christ.
30010,139,11,94000,Kids,Simpson Home,Bo-ring!
30011,139,12,100000,Kids,Simpson Home,Help!
30012,139,13,101000,Santa Claus,Simpson Home,Ya want excitement?! Shove this up yer stocking!!
30013,139,14,106000,Bart Simpson,Simpson Home,Whoa!!
30014,139,15,115000,Lisa Simpson,Simpson Home,Hmm. That looks entertaining.
30015,139,16,117000,Bart Simpson,Simpson Home,"Oh, yeah."
30016,139,17,118000,Santa Claus,Simpson Home,"So tell your folks: Buy me ""BoneStorm"" or go to hell!"
30017,139,18,121000,Bart Simpson,Simpson Home,Buy me BoneStorm or go to hell!!
30018,139,19,127000,Marge Simpson,Simpson Home,Bart!
30019,139,20,127000,Homer Simpson,Simpson Home,"Young man, in this house, we use a little word called ""please""..."
30020,139,21,127000,Bart Simpson,Simpson Home,It's the coolest video game ever!
30021,139,22,133000,Marge Simpson,Simpson Home,"I'm sorry, honey, but those games cost up to and including seventy dollars. And they're violent and they distract you from your schoolwork."
30022,139,23,140000,Bart Simpson,Simpson Home,"Those are all good points, but the problem is they don't result in me getting the game."
30023,139,24,143000,Homer Simpson,Simpson Home,"I know how you feel, Bart. When I was your age, I wanted an electric football game more than anything in the world, and my parents bought it for me, and it was the happiest day of my life. Well, goodnight."
30024,139,25,157000,Bart Simpson,Simpson Home,"Oh, I'll never get that game."
30025,139,26,158000,Marge Simpson,Simpson Home,Tuck-in time!
30026,139,27,160000,Marge Simpson,Simpson Home,ALL ABOARD THE SLEEPY TRAIN / TO VISIT MOTHER GOOSE / BARTY'S STOP IS SNOOZY LANE / TO REST HIS SWEET CABOOSE.
30027,139,28,170000,Bart Simpson,Simpson Home,"Mo-om, I'm not a little kid anymore. Tuck-in Time is lame."
