,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
62031,251,1,85000,Homer Simpson,Simpson Home,This watermelon won't know what hit it.
62032,251,2,87000,Bart Simpson,Simpson Home,"I love our Tuesdays together, Dad."
62033,251,3,96000,Marge Simpson,Simpson Home,Don't you two have a list of chores to do?
62034,251,4,98000,Bart Simpson,Simpson Home,"Hey, we just took care of that dangerous melon that was threatening our garden."
62035,251,5,102000,Homer Simpson,Simpson Home,"Yeah, we're heroes... But where's our parade?"
62037,251,7,106000,Homer Simpson,Simpson Home,"All right. ""Open stuck drawer..."" All-righty."
62038,251,8,113000,Homer Simpson,Simpson Home,"Eh, it's hopeless."
62039,251,9,114000,Bart Simpson,Simpson Home,Or is it?
62040,251,10,115000,Homer Simpson,Simpson Home,"Yeah, it's hopeless."
62041,251,11,116000,Bart Simpson,Simpson Home,"I said, or is it?"
62042,251,12,116000,Homer Simpson,Simpson Home,"I said, it's... Ohhh..."
62043,251,13,123000,Marge Simpson,Simpson Home,"Homer, what are you doing?!"
62044,251,14,125000,Homer Simpson,Simpson Home,"Listen, do you want the job done right or do you want it done fast?"
62045,251,15,129000,Marge Simpson,Simpson Home,"Well, like all Americans, fast."
62046,251,16,131000,Bart Simpson,Simpson Home,Clear!
62047,251,17,137000,Marge Simpson,Simpson Home,"Well, you can't argue with results..."
62049,251,19,141000,Bart Simpson,Backyard,"Ooo, baby."
62050,251,20,148000,Homer Simpson,Backyard,"Oh, don't worry. You'll be sleeping in this beautiful new doghouse. Target date: January, 2007."
62053,251,23,159000,Homer Simpson,Simpson Home,"And now, the grand finale... ""Get Lisa's jammed tape out of VCR."""
62054,251,24,161000,Homer Simpson,Simpson Home,"Oop, wait a minute..."
62055,251,25,166000,Homer Simpson,Simpson Home,There.
62056,251,26,168000,Homer Simpson,Simpson Home,Fire in the hole!
62057,251,27,173000,Homer Simpson,Simpson Home,Hmm. It's gonna take a lot of fireworks to clean this place up.
62058,251,28,176000,Lisa Simpson,Simpson Home,What's going on here?
62059,251,29,178000,Homer Simpson,Simpson Home,"Uh, honey, there's a point in every father's life when he blows up his daughter's room."
62060,251,30,184000,Lisa Simpson,Simpson Home,"Oh, yeah? You didn't blow up Maggie's room."
62061,251,31,188000,Homer Simpson,Simpson Home,"Oh Lisa, this must be a rough time for you. Do you have any friends or family you can stay with?"
62062,251,32,194000,Lisa Simpson,Simpson Home,You've ruined all my stuff.
62063,251,33,196000,Homer Simpson,Simpson Home,"Oh, come on. Tell us how we can make it up to you. Hey, pretend it's your birthday."
62064,251,34,200000,Lisa Simpson,Simpson Home,It is my birthday.
62065,251,35,202000,Bart Simpson,Simpson Home,"That's the spirit. Now, what do you want to do?"
62066,251,36,204000,Lisa Simpson,Simpson Home,"Well, the Book Festival starts today..."
62067,251,37,206000,Homer Simpson,Simpson Home,Anything at all. You name it. What do you want to do?
62069,251,39,210000,Homer Simpson,Springfield Festival of Books,Stupid Lisa.
62070,251,40,215000,Milhouse Van Houten,Springfield Festival of Books,"Hear ye, hear ye! One dollar off on all poetry books!"
62071,251,41,223000,Milhouse Van Houten,Springfield Festival of Books,Their hands were everywhere.
62072,251,42,225000,Rev. Timothy Lovejoy,Springfield Festival of Books,"Hello, Simpsons. Care to try a sample from my new cookbook... ""Someone's in the Kitchen with Jesus""?"
62073,251,43,233000,Marge Simpson,Springfield Festival of Books,"Mmmm, these StigMuffins are to die for!"
62075,251,44,237000,Rev. Timothy Lovejoy,Springfield Festival of Books,"Ooh, if you like that, you should try Mary Magdalene's Chocolate Orgasm."
62076,251,45,241000,Marge Simpson,Springfield Festival of Books,Mmmm.
62077,251,46,241000,Homer Simpson,Springfield Festival of Books,okay.
62079,251,48,247000,Marge Simpson,STEPHEN KING'S BOOTH,"So, Mr. King, what tale of horror and the macabre are you working on now?"
62080,251,49,252000,Stephen King,STEPHEN KING'S BOOTH,"Oh, I don't feel like writing horror right now."
62081,251,50,254000,Marge Simpson,STEPHEN KING'S BOOTH,"Oh, that's too bad."
62082,251,51,256000,Stephen King,STEPHEN KING'S BOOTH,I'm working on a biography of Benjamin Franklin. He's a fascinating man. He discovered electricity and used it to torture small animals and Green Mountain men... and that key he tied to the end of a kite? It opened the gates of Hell!
62083,251,52,271000,Marge Simpson,STEPHEN KING'S BOOTH,"Well, let me know when you get back to horror."
62084,251,53,273000,Stephen King,STEPHEN KING'S BOOTH,Will do.
62086,251,55,277000,Professor Jonathan Frink,PROF. FRINK'S BOOTH,"With my ""Info-Cram 6000"", you can absorb books instantly by attaching this electrode to the brainpan and this one to the... loins."
62087,251,56,289000,Professor Jonathan Frink,PROF. FRINK'S BOOTH,Tolstoy... searing... brain... Isaac...
62089,251,58,292000,Dr. Nick Riviera,Dr. Nick Riviera's Booth,"With my diet, you can eat all you want, any time you want."
62090,251,59,296000,Marge Simpson,Dr. Nick Riviera's Booth,And you'll lose weight?
62091,251,60,298000,Dr. Nick Riviera,Dr. Nick Riviera's Booth,You might! It's a free country!
62093,251,62,304000,Bart Simpson,"""BOOKS FOR DUMMIES"" SECTION","Finally, books for today's busy idiot. ""Network Programming for Dummies""... ""Christianity for Dummies""... ""Mo""-- ""Moby Dick?""... ""Call me Ishmael, Dummy."""
62094,251,63,311000,Bart Simpson,"""BOOKS FOR DUMMIES"" SECTION",How did you write all these books?
62095,251,64,316000,"""For Dummies"" Author","""BOOKS FOR DUMMIES"" SECTION","Duh, I dunno. Me gotta go to bank now."
62097,251,66,320000,Marge Simpson,CHILDREN'S STAGE,"Look, Maggie. Christopher Walken's reading ""Goodnight Moon!"""
62098,251,67,324000,Christopher Walken,CHILDREN'S STAGE,...Goodnight room... Goodnight moon... Goodnight cow jumping over the moon...
62099,251,68,328000,Christopher Walken,CHILDREN'S STAGE,"Please, children, scooch closer. Don't make me tell you again about the scooching. You in the red, chop, chop."
62101,251,70,348000,Bart Simpson,PANEL DISCUSSION TENT,Eh.
62103,251,71,349000,Kent Brockman,PANEL DISCUSSION TENT,"All right, does anyone have a question for our panel that's not about how much money they make?"
62104,251,72,353000,Lenny Leonard,PANEL DISCUSSION TENT,"Uh, yeah, I'm a techno-thriller junkie, and I'd like to know: is the B-2 bomber more detectable when it rains?"
62105,251,73,359000,Kent Brockman,PANEL DISCUSSION TENT,"Ho, ho, what do you think, Tom Clancy?"
62106,251,74,361000,Tom Clancy,PANEL DISCUSSION TENT,"Well, the B-2..."
62107,251,75,362000,Lenny Leonard,PANEL DISCUSSION TENT,"No, no, no. I was asking Maya Angelou."
62108,251,76,365000,Maya Angelou,PANEL DISCUSSION TENT,The ebony fighter awakens / Dappled with the dewy beads of morn.
62109,251,77,369000,Moe Szyslak,PANEL DISCUSSION TENT,Maya Angelou is black?!
62110,251,78,371000,Maya Angelou,PANEL DISCUSSION TENT,"It is a Mach 5 child, forever bound to suckle / From the shriveled breast of Congress."
62111,251,79,377000,Lenny Leonard,PANEL DISCUSSION TENT,"Oh, Maya, you're a national treasure!"
62112,251,80,382000,Lisa Simpson,PANEL DISCUSSION TENT,"Ms. Tan, I loved ""The Joy Luck Club"". It really showed me how the mother-daughter bond can triumph over adversity."
62113,251,81,388000,Amy Tan,PANEL DISCUSSION TENT,No. That's not what I meant at all. You couldn't have gotten it more wrong.
62114,251,82,391000,Lisa Simpson,PANEL DISCUSSION TENT,But...
62115,251,83,392000,Amy Tan,PANEL DISCUSSION TENT,"Please, just sit down. I'm embarrassed for both of us."
62117,251,85,406000,Krusty the Clown,Krusty's Booth,"Book writing, what a scam, huh! It's only twenty pages long, and this guy wrote it for me!"
62118,251,86,411000,Krusty the Clown,Krusty's Booth,What's your name again?
62119,251,87,413000,AUTHOR,Krusty's Booth,John Updike.
62120,251,88,414000,Krusty the Clown,Krusty's Booth,"Whoa, whoa. I didn't ask for your life story."
62121,251,89,416000,Girl,Krusty's Booth,"So, you really know Krusty? What's he like?"
62122,251,90,420000,Bart Simpson,Krusty's Booth,"Oh, he's wonderful. He would do anything for his fans."
62123,251,91,423000,Krusty the Clown,Krusty's Booth,"Hurry up, kid!"
62124,251,92,426000,Krusty the Clown,Krusty's Booth,Name.
62125,251,93,427000,Bart Simpson,Krusty's Booth,"Hey, it's me, Bart. Your biggest fan?"
62126,251,94,431000,Krusty the Clown,Krusty's Booth,"Hey, good for you, 'cause I wanna..."
62127,251,95,433000,Bart Simpson,Krusty's Booth,"""K. the C.""?"
62128,251,96,438000,Krusty the Clown,Krusty's Booth,"Hey, this pen's gotta last me all day. Now, if you could, up bup bup bup bup bup bup... ...Yeah."
62129,251,97,443000,Krusty the Clown,Krusty's Booth,Name.
62130,251,98,444000,Girl,Krusty's Booth,My name is Sophie.
62131,251,99,445000,Krusty the Clown,Krusty's Booth,"Hey, good luck with that."
62132,251,100,447000,Sophie,Krusty's Booth,I'm your daughter!
62133,251,101,448000,Krusty the Clown,Krusty's Booth,Whaaa?!
62074,251,102,449000,Sophie,Krusty's Booth,I finally found my daddy.
62102,251,103,452000,Krusty the Clown,Krusty's Booth,I think I just seltzered myself.
62135,251,104,456000,Krusty the Clown,Krusty's Booth,"Shut up, Updike."
62137,251,106,461000,Krusty the Clown,CITY PARK,"Listen, honey, a lot of kids think of me as their daddy. But I'm just a simple TV legend. Here, have a keychain."
62138,251,107,469000,Sophie,CITY PARK,"No, I'm sure you're my father. You met my mom during the Gulf War."
62139,251,108,473000,Krusty the Clown,CITY PARK,"Uh, was your mother an Israeli flight attendant?"
62140,251,109,476000,Sophie,CITY PARK,No.
62141,251,110,477000,Krusty the Clown,CITY PARK,Cokie Roberts?
62142,251,111,478000,Sophie,CITY PARK,"No, she was a soldier. Chestnut brown hair, kind of shy, thirty-two confirmed kills..."
