,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
67634,269,1,91000,Marge Simpson,Airport,I can't believe it. We won another contest!
67635,269,2,94000,Homer Simpson,Airport,The Simpsons are going to Delaware!
67636,269,3,97000,Lisa Simpson,Airport,I wanna see Wilmington!
67637,269,4,99000,Bart Simpson,Airport,I wanna visit a screen door factory!
67638,269,5,101000,Marge Simpson,Airport,"Yup, Delaware's got it all."
67639,269,6,104000,Airline Rep,Airport,"You're next, Mr. Simpson."
67640,269,7,107000,Homer Simpson,Airport,"Hey, wait a minute. ""Airport tax, five dollars?"""
67641,269,8,111000,Airline Rep,Airport,"Sir, it's a standard fee."
67642,269,9,112000,Homer Simpson,Airport,"Well, we are not boarding that plane unless you waive that tax. Waive it..."
67644,269,11,119000,Homer Simpson,Railroad Tracks,Stupid anti-fist-shaking laws.
67646,269,13,128000,Homer Simpson,Boxcar,The Simpsons are ridin' the rails!
67647,269,14,130000,Bart Simpson,Boxcar,Cool. A dead hobo.
67649,269,16,136000,Hobo,Boxcar,"Mornin', folks."
67650,269,17,137000,Homer Simpson,Boxcar,What are you gonna do to us?
67651,269,18,139000,Hobo,Boxcar,"Now, don't worry, I'm not a stabbin' hobo, I'm a singin' hobo."
67653,269,20,143000,Hobo,Boxcar,NOTHIN' BEATS THE HOBO LIFE / STABBIN' FOLKS WITH MY HOBO KNIFE-- I GOUGED...
67654,269,21,152000,Marge Simpson,Boxcar,"Excuse me, hobo. Can you play something a little less unnerving?"
67655,269,22,156000,Hobo,Boxcar,"Well, sure, ah... I was just havin' a little fun with you no-bos. Ah, here's a ballad that'll set fire to your trash can."
67656,269,23,167000,Hobo,Boxcar,"WON'T YOU LISTEN TO MY TALE THAT'S TEN STORIES TALL / 'BOUT A KING-SIZED WOODSMAN NAME-A BUNYAN, COMMA, PAUL..."
67657,269,25,178000,Country Doctor,Forest,"Congratulations, Mister Bunyan."
67659,269,27,180000,Country Doctor,Log Cabin,It's a boy.
67661,269,29,182000,Abe Bunyan,Bedroom,Jeezum crow!
67662,269,30,185000,Abe Bunyan,Bedroom,"How was it, honey?"
67663,269,31,186000,Mrs. Abe Bunyan,Bedroom,Whiskey please.
67665,269,33,188000,Paul Bunyan,Field,Me hungee.
67666,269,34,193000,Hobo,Field,"BORN MIGHTY BIG, HE CONTINUED TO EXPAND / THANKS TO A HOPPED-UP PITUITARY GLAND..."
67668,269,36,200000,Hobo,Forest,"HIS BODY GREW BIG, BUT HIS BRAIN STAYED SMALL / HE WAS TREE-CHOPPIN', FRIEND-STOMPIN', HOUSE-CRUSHING PAUL..."
67669,269,37,219000,Paul Bunyan,Forest,Me hungee.
67671,269,39,220000,Sourdough Moe,Logging Village,Time to make Paul's breakfast.
67672,269,40,225000,Sourdough Moe,Logging Village,"Hey, Paul, flapjacks!"
67673,269,41,231000,Paul Bunyan,Logging Village,Flapjacks.
67674,269,42,236000,Barney Gumble,Logging Village,Outta the fryin' pan!
67675,269,43,241000,Sourdough Moe,Logging Village,"All right, uh, let's get started on lunch, and, uh... wait, where's Lenny?"
67676,269,44,246000,Lenny Leonard,Logging Village,Hello?
67677,269,45,247000,Lenny Leonard,Logging Village,Can anybody hear me?
67678,269,46,250000,Groundskeeper Willie,Logging Village,"I think I found a way oot. It's not pretty, but it'll do."
67680,269,48,256000,Sourdough Moe,Springfield Town Square,"All right. Look, we gotta do something about Bunyan. We're goin' bankrupt just feedin' and clothin' the guy. Not to mention the crushings."
67681,269,49,266000,Crowd,Springfield Town Square,"/ Aw, yeah."
67682,269,50,266000,Carl Carlson,Springfield Town Square,"Hey, I say we get him drunk and drag him outta town. Same way we got rid of Laura Ingalls Wilder."
67683,269,51,272000,Crowd,Springfield Town Square,"/ Oh, yeah. That was classic. / Yeah, that's a good idea."
67685,269,53,273000,Sourdough Moe,Town,"Uh, hey Paulie, uh, what say we buy ya a beer?"
67686,269,54,288000,Paul Bunyan,Town,"Aw, you guys are the greatest friends a giant doofus could have."
67687,269,55,300000,Seymour Skinner,Town,Good Lord. Brought down by one beer?
67688,269,56,302000,Sourdough Moe,Town,And a couple of these babies.
67689,269,57,304000,Sourdough Moe,Town,"Now if you'll excuse me, I'm off to the barn dance."
67691,269,59,312000,Paul Bunyan,Field,Where am I?
67692,269,60,319000,PUAL BUNYAN,Field,They don't want me anymore.
67694,269,61,326000,Hobo,Field,PAUL WAS JUST AS LONELY AS A MAN COULD GET / SO HE TOOK OUT HIS AX AND HE CARVED HIMSELF A PET.
67697,269,64,336000,Paul Bunyan,COBALT MOUNTAIN,"Boy, I wish you were real."
67698,269,65,351000,Paul Bunyan,COBALT MOUNTAIN,"Hey! What the--? Oh, it's a miracle! I'll call you Babe! You'll be my best friend."
67699,269,66,361000,Hobo,COBALT MOUNTAIN,"So Paul and his blue ox Babe traveled all across this great land, leaving their mark..."
67700,269,67,388000,Lisa Simpson,COBALT MOUNTAIN,Excuse me...
67702,269,69,390000,Lisa Simpson,Boxcar,"Paul Bunyan never fought Rodan. And his size seems to be really inconsistent. I mean, one minute he's ten feet tall, the next his feet are as big as a lake..."
67703,269,70,400000,Hobo,Boxcar,"Hey, hey, hey, who's the hobo here?"
67704,269,71,402000,Lisa Simpson,Boxcar,I'm just sayin'...
67706,269,73,407000,Hobo,Clearing,NOW PAUL AND BABE WERE A MIGHTY FINE MATCH...
67707,269,74,410000,Hobo,Clearing,BUT THE MAN HAD AN ITCH THAT AN OX COULDN'T SCRATCH...
67708,269,75,417000,Paul Bunyan,Clearing,She's purty...
67709,269,76,419000,Marge Simpson,Clearing,"Ooh, what a handsome man!"
67710,269,77,434000,Paul Bunyan,Clearing,Gotcha! Don't worry. I won't smoosh you. You're cute.
67711,269,78,445000,Marge Simpson,Clearing,"Ohhh, thank you."
67713,269,80,449000,Marge Simpson,Clearing,"Hey, what are you doing?"
67714,269,81,450000,Paul Bunyan,Clearing,I just want to spruce up for our date.
67715,269,82,453000,Marge Simpson,Clearing,Ohhh!
67719,269,86,481000,Paul Bunyan,MARGE'S FARMHOUSE,"We've been together a long time now. When are we gonna, y'know...?"
67720,269,87,488000,Marge Simpson,MARGE'S FARMHOUSE,Soon. I just need a few more yoga classes.
67721,269,88,492000,Marge Simpson,MARGE'S FARMHOUSE,"Oh, look! A shooting star!"
67723,269,90,497000,Professor Jonathan Frink,Logging Village,"That meteor's headed straight for us, with the fire and the impact and the hundred per cent chance of pain... Pain in the glayvin!"
67724,269,91,504000,Rev. Timothy Lovejoy,Logging Village,God has sent this fiery killrock to show us his love.
67725,269,92,508000,Villagers,Logging Village,"No, we're gonna die! / Oh no! /"
67726,269,93,512000,Mayor Joe Quimby,Logging Village,There's only one man who can save us...
67729,269,95,514000,Paul Bunyan,MARGE'S FARMHOUSE,"Oh, I get it. When I'm crushing and killing you, you don't like me. But when I can save your life, suddenly I'm Mister Popular."
67730,269,96,522000,Lenny Leonard,MARGE'S FARMHOUSE,"Yeah, that's pretty much it."
67731,269,97,524000,Paul Bunyan,MARGE'S FARMHOUSE,Woo hoo! I'm Mister Popular!
67735,269,101,534000,Paul Bunyan,ON A HILL NEARBY,"C'mon, right across the plate... Let's see what you got, huh? This one's for the little crippled boy... That I crippled."
67736,269,102,542000,Marge Simpson,ON A HILL NEARBY,"You can do it, Paul."
67737,269,103,544000,Paul Bunyan,ON A HILL NEARBY,Gimme a kiss for luck.
67741,269,107,562000,Hobo,Logging Village,And that's how Paul Bunyan started the Great Chicago Fire.
67743,269,109,567000,Bart Simpson,Boxcar,"Boy, that story had everything, a giant, house crushing, meteor..."
67744,269,110,572000,Marge Simpson,Boxcar,Townspeople...
67745,269,111,573000,Lisa Simpson,Boxcar,Got any more tall tales?
