,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
82530,321,1,28000,Wildlife Host,Simpson Home,"That's a salt water croc, the largest reptile in the world! Oh crikey, she's got me by the dangle-down!"
82531,321,2,36000,Wildlife Host,Simpson Home,This naughty little Sheila can snap a man's rib cage like --
82532,321,3,41000,Wildlife Host,Simpson Home,Like that!
82533,321,4,43000,Bart Simpson,Simpson Home,Hey! I'm watchin' that!
82534,321,5,43000,Lisa Simpson,Simpson Home,Not any more.
82535,321,6,46000,Announcer,Simpson Home,Malibu Stacey wants a craft room. And Malibu Ken needs a closet for all his beach thongs. They'll get help from designer Jeremy...on Dollhouse Do-Overs.
82536,321,7,57000,Announcer,Simpson Home,We'll also show you how to turn a shoebox into a you-box!
82537,321,8,62000,Bart Simpson,Simpson Home,I missed the feeding frenzy. I hope you're happy.
82538,321,9,65000,Lisa Simpson,Simpson Home,"Obviously, yes."
82540,321,11,69000,HANK HILL,Simpson Home,"Bobby, I got propane in my urethra."
82541,321,12,73000,TV Announcer,Simpson Home,"We'll be right back with ""Who Will Marry A Million Bears?"""
82543,321,14,79000,Roofi,Simpson Home,"I LIKE ICE CREAM, I LIKE ICE CREAM / HOW 'BOUT YOU? HOW 'BOUT YOU?"
82545,321,16,84000,Marge Simpson,LIVING ROOM,"Look, Maggie. A show for babies."
82546,321,17,87000,Roofi,LIVING ROOM,TOPPED WITH CHOCOLATE SYRUP / TOPPED WITH CHOCOLATE SYRUP / WHIPPED CREAM TOO / WHIPPED CREAM TOO!
82547,321,18,96000,Bart Simpson,LIVING ROOM,"Mom, that's Roofi. His music is why babies are idiots."
82548,321,19,99000,Marge Simpson,LIVING ROOM,"Well, Maggie likes Roofi. And babies only like good things."
82549,321,20,103000,Bart Simpson,LIVING ROOM,Why don't you let us watch TV and get her a Roofi CD?
82550,321,21,107000,Lisa Simpson,LIVING ROOM,Bart! On't-day ell-tay om-may uffi-ray as-hay e-say e-days.
82551,321,22,112000,Bart Simpson,LIVING ROOM,Y-whay ot-nay? Ut-whay ould-cay o-gay ong-wray?
