,episode_id,number,timestamp_in_ms,raw_character_text,raw_location_text,spoken_words
28171,132,2,35000,Bart Simpson,First Church of Springfield,Hymns here! I got hymns here! Get 'em while they're holy! Fresh from God's brain to your mouth!
28172,132,3,42000,Rev. Timothy Lovejoy,First Church of Springfield,"And now please rise for our opening hymn... Uh, ""In the Garden of Eden"" by ""I. Ron Butterfly?"""
28173,132,4,59000,Congregation,First Church of Springfield,"IN THE GARDEN OF EDEN, HONEY / DON'T YOU KNOW THAT I LOVE YOU? / IN THE GARDEN OF EDEN, BABY / DON'T YOU KNOW THAT I'LL ALWAYS BE TRUE...?"
28176,132,7,79000,Homer Simpson,First Church of Springfield,"Hey, Marge, remember when we used to make out to this hymn?"
28178,132,9,83000,Congregation,First Church of Springfield,"OH, WON'T YOU COME WITH ME AND TAKE MY HAND? / OH, WON'T YOU COME WITH ME AND WALK THIS LAND?"
28179,132,10,96000,Seymour Skinner,First Church of Springfield,PLEASE TAKE MY HA-A-A-ND!
28180,132,11,99000,Rev. Timothy Lovejoy,First Church of Springfield,Wait a minute -- This sounds like rock and/or roll.
28182,132,13,106000,Rev. Timothy Lovejoy,Rev. Lovejoy's Office,"I know one of you is responsible for this. So repeat after me: If I withhold the truth, may I go straight to hell, where I will eat naught but burning hot coals and drink naught but burning hot cola..."
28183,132,14,127000,Ralph Wiggum,Rev. Lovejoy's Office,... where fiery demons will punch me in the back...
28184,132,15,130000,Kids,Rev. Lovejoy's Office,... where fiery demons will punch me in the back...
28185,132,16,130000,Bart Simpson,Rev. Lovejoy's Office,...where my soul will be chopped into confetti and strewn upon a parade of murderers and single mothers...
28186,132,17,130000,Kids,Rev. Lovejoy's Office,... where my soul will be chopped into confetti and strewn upon a parade of murderers and single mothers...
28187,132,18,134000,Milhouse Van Houten,Rev. Lovejoy's Office,...where my tongue will be torn out by ravenous birds...
28188,132,19,139000,Kids,Rev. Lovejoy's Office,... where my tongue will be torn out by ravenous birds...
28190,132,21,139000,Milhouse Van Houten,Rev. Lovejoy's Office,Bart did it! That Bart right there!
28191,132,22,142000,Bart Simpson,Rev. Lovejoy's Office,Milhouse!
28192,132,23,143000,Rev. Timothy Lovejoy,Rev. Lovejoy's Office,"Milhouse, you did the right thing. Bart, come with me for punishment. You too, Snitchy."
28194,132,25,149000,Rev. Timothy Lovejoy,First Church of Springfield,"I want you to clean every one of these organ pipes that you have befouled with your ""popular music."""
28195,132,26,149000,Bart Simpson,First Church of Springfield,You shank. How could you tell on me?
28196,132,27,166000,Milhouse Van Houten,First Church of Springfield,"Well, I didn't want hungry birds pecking my soul forever."
28197,132,28,169000,Bart Simpson,First Church of Springfield,"Soul? Come on, Milhouse. There's no such thing as a soul. It's just something they made up to scare kids, like the Boogeyman or Michael Jackson."
28198,132,29,178000,Milhouse Van Houten,First Church of Springfield,"But every religion says there's a soul, Bart. Why would they lie? What would they have to gain?"
28199,132,30,184000,Rev. Timothy Lovejoy,First Church of Springfield,I don't hear scrubbing.
28200,132,31,187000,Bart Simpson,First Church of Springfield,"Well, if your soul's real, where is it?"
28201,132,32,189000,Milhouse Van Houten,First Church of Springfield,"It's kinda in here. And when you sneeze, that's your soul trying to escape. Saying ""God bless you"" crams it back in. And when you die, it squirms out and flies away."
28202,132,33,200000,Bart Simpson,First Church of Springfield,Uh huh. What if you die in a submarine at the bottom of the ocean?
28203,132,34,203000,Milhouse Van Houten,First Church of Springfield,"Oh, it can swim. It's even got wheels, in case you die in the desert and it has to drive to the cemetery."
28204,132,35,210000,Bart Simpson,First Church of Springfield,"How can someone with glasses that thick be so stupid? Listen. You don't have a soul, I don't have a soul, there's no such thing as a soul."
28205,132,36,218000,Milhouse Van Houten,First Church of Springfield,"Fine. If you're so sure about that, why don't you sell your soul to me."
28206,132,37,224000,Bart Simpson,First Church of Springfield,How much you got?
28207,132,38,225000,Milhouse Van Houten,First Church of Springfield,Five bucks.
28208,132,39,226000,Bart Simpson,First Church of Springfield,Deal.
28209,132,40,229000,Bart Simpson,First Church of Springfield,There you go: one soul.
28210,132,41,234000,Milhouse Van Houten,First Church of Springfield,Pleasure doing business with you.
28211,132,42,236000,Bart Simpson,First Church of Springfield,"Any time, chummmmm...p."
28213,132,44,240000,Dr. Julius Hibbert,Marge's Station Wagon,"All right, where would you kids like to eat tonight?"
28214,132,45,243000,Pre-Teen Hibbert Kid,Marge's Station Wagon,The Spaghetti Laboratory!
28215,132,46,245000,Little Hibbert Girl,Marge's Station Wagon,FaceStuffers!
28216,132,47,246000,Teenage Hibbert Boy,Marge's Station Wagon,Professor V.J. Cornucopia's Fantastic Foodmagorium and Great American Steakery!
